epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584016721948,2020-03-12T12:38:41.948,6.261,0.579,-1.456,-1.784
1584016721968,2020-03-12T12:38:41.968,6.281,0.313,-0.945,-1.479
1584016721987,2020-03-12T12:38:41.987,6.300,0.358,-0.442,-1.174
1584016722008,2020-03-12T12:38:42.008,6.321,0.777,-0.572,-1.204
1584016722027,2020-03-12T12:38:42.027,6.340,1.006,-0.678,-1.075
1584016722047,2020-03-12T12:38:42.047,6.360,0.831,-0.160,-0.709
1584016722068,2020-03-12T12:38:42.068,6.381,0.686,0.229,-0.442
1584016722087,2020-03-12T12:38:42.087,6.400,0.762,0.213,-0.282
1584016722107,2020-03-12T12:38:42.107,6.420,0.877,0.229,-0.069
1584016722127,2020-03-12T12:38:42.127,6.440,0.739,0.595,0.168
1584016722147,2020-03-12T12:38:42.147,6.460,0.396,0.747,0.434
1584016722166,2020-03-12T12:38:42.166,6.479,0.061,0.732,0.587
1584016722187,2020-03-12T12:38:42.187,6.500,-0.114,0.892,0.755
1584016722207,2020-03-12T12:38:42.207,6.520,-0.160,1.151,0.884
1584016722226,2020-03-12T12:38:42.226,6.539,0.137,1.288,1.136
1584016722247,2020-03-12T12:38:42.247,6.560,0.625,1.311,1.181
1584016722266,2020-03-12T12:38:42.266,6.579,1.052,1.037,1.166
1584016722286,2020-03-12T12:38:42.286,6.599,1.227,0.808,1.067
1584016722305,2020-03-12T12:38:42.305,6.618,1.220,0.861,0.907
1584016722326,2020-03-12T12:38:42.326,6.639,1.181,0.816,0.602
1584016722345,2020-03-12T12:38:42.345,6.658,1.059,0.442,0.229
1584016722365,2020-03-12T12:38:42.365,6.678,0.861,0.267,-0.099
1584016722386,2020-03-12T12:38:42.386,6.699,0.747,0.130,-0.252
1584016722405,2020-03-12T12:38:42.405,6.718,0.694,-0.008,-0.427
1584016722425,2020-03-12T12:38:42.425,6.738,0.610,-0.015,-0.495
1584016722444,2020-03-12T12:38:42.444,6.757,0.518,0.053,-0.457
1584016722465,2020-03-12T12:38:42.465,6.778,0.549,0.023,-0.343
1584016722484,2020-03-12T12:38:42.484,6.797,0.633,0.107,-0.274
1584016722504,2020-03-12T12:38:42.504,6.817,0.716,0.198,-0.229
1584016722525,2020-03-12T12:38:42.525,6.838,0.861,0.183,-0.252
1584016722544,2020-03-12T12:38:42.544,6.857,1.029,0.069,-0.244
1584016722565,2020-03-12T12:38:42.565,6.878,1.136,0.015,-0.244
1584016722584,2020-03-12T12:38:42.584,6.897,1.037,0.229,-0.084
1584016722604,2020-03-12T12:38:42.604,6.917,0.960,0.389,0.076
1584016722623,2020-03-12T12:38:42.623,6.936,1.044,0.274,-0.023
1584016722644,2020-03-12T12:38:42.644,6.957,1.181,-0.076,-0.267
1584016722664,2020-03-12T12:38:42.664,6.977,1.227,-0.282,-0.572
1584016722683,2020-03-12T12:38:42.683,6.996,1.151,-0.328,-0.861
1584016722704,2020-03-12T12:38:42.704,7.017,0.884,-0.282,-0.907
1584016722723,2020-03-12T12:38:42.723,7.036,0.694,-0.061,-0.762
1584016722743,2020-03-12T12:38:42.743,7.056,0.739,0.038,-0.808
1584016722762,2020-03-12T12:38:42.762,7.075,0.861,-0.305,-0.930
